Id,X,Y,Z,dX,dY,dZ,Geological Model B
4515,876485,27925280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4516,877485,27925280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4517,878485,27925280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4518,879485,27925280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4519,880485,27925280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4520,881485,27925280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4521,882485,27925280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4522,883485,27925280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4523,884485,27925280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4524,885485,27925280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4525,886485,27925280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4526,887485,27925280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4527,888485,27925280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4528,889485,27925280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4529,890485,27925280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4530,891485,27925280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4531,892485,27925280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4532,893485,27925280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4533,894485,27925280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4534,895485,27925280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4535,896485,27925280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4536,897485,27925280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4537,898485,27925280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4538,899485,27925280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4539,900485,27925280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4540,901485,27925280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4541,902485,27925280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4544,873485,27926280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4545,874485,27926280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4546,875485,27926280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4547,876485,27926280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4548,877485,27926280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4549,878485,27926280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4550,879485,27926280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4551,880485,27926280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4552,881485,27926280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4553,882485,27926280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4554,883485,27926280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4555,884485,27926280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4556,885485,27926280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4557,886485,27926280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4558,887485,27926280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4559,888485,27926280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4560,889485,27926280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4561,890485,27926280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4562,891485,27926280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4563,892485,27926280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4564,893485,27926280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4565,894485,27926280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4566,895485,27926280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4567,896485,27926280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4568,897485,27926280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4569,898485,27926280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4570,899485,27926280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4571,900485,27926280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4572,901485,27926280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4573,902485,27926280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4576,873485,27927280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4577,874485,27927280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4578,875485,27927280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4579,876485,27927280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4580,877485,27927280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4581,878485,27927280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4582,879485,27927280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4583,880485,27927280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4584,881485,27927280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4585,882485,27927280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4586,883485,27927280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4587,884485,27927280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4588,885485,27927280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4589,886485,27927280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4590,887485,27927280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4591,888485,27927280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4592,889485,27927280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4593,890485,27927280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4594,891485,27927280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4595,892485,27927280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4596,893485,27927280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4597,894485,27927280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4598,895485,27927280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4599,896485,27927280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4600,897485,27927280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4601,898485,27927280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4602,899485,27927280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4603,900485,27927280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4604,901485,27927280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4605,902485,27927280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4608,873485,27928280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4609,874485,27928280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4610,875485,27928280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4611,876485,27928280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4612,877485,27928280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4613,878485,27928280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4614,879485,27928280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4615,880485,27928280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4616,881485,27928280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4617,882485,27928280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4618,883485,27928280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4619,884485,27928280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4620,885485,27928280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4621,886485,27928280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4622,887485,27928280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4623,888485,27928280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4624,889485,27928280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4625,890485,27928280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4626,891485,27928280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4627,892485,27928280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4628,893485,27928280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4629,894485,27928280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4630,895485,27928280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4631,896485,27928280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4632,897485,27928280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4633,898485,27928280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4634,899485,27928280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4635,900485,27928280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4636,901485,27928280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4637,902485,27928280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4640,873485,27929280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4641,874485,27929280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4642,875485,27929280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4643,876485,27929280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4644,877485,27929280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4645,878485,27929280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4646,879485,27929280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4647,880485,27929280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4648,881485,27929280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4649,882485,27929280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4650,883485,27929280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4651,884485,27929280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4652,885485,27929280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4653,886485,27929280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4654,887485,27929280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4655,888485,27929280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4656,889485,27929280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4657,890485,27929280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4658,891485,27929280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4659,892485,27929280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4660,893485,27929280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4661,894485,27929280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4662,895485,27929280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4663,896485,27929280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4664,897485,27929280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4665,898485,27929280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4666,899485,27929280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4667,900485,27929280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4668,901485,27929280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4669,902485,27929280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4672,873485,27930280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4673,874485,27930280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4674,875485,27930280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4675,876485,27930280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4676,877485,27930280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4677,878485,27930280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4678,879485,27930280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4679,880485,27930280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4680,881485,27930280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4681,882485,27930280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4682,883485,27930280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4683,884485,27930280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4684,885485,27930280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4685,886485,27930280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4686,887485,27930280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4687,888485,27930280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4688,889485,27930280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4689,890485,27930280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4690,891485,27930280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4691,892485,27930280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4692,893485,27930280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4693,894485,27930280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4694,895485,27930280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4695,896485,27930280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4696,897485,27930280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4697,898485,27930280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4698,899485,27930280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4699,900485,27930280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4700,901485,27930280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4701,902485,27930280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4704,873485,27931280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4705,874485,27931280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4706,875485,27931280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4707,876485,27931280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4708,877485,27931280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4709,878485,27931280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4710,879485,27931280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4711,880485,27931280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4712,881485,27931280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4713,882485,27931280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4714,883485,27931280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4715,884485,27931280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4716,885485,27931280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4717,886485,27931280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4718,887485,27931280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4719,888485,27931280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4720,889485,27931280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4721,890485,27931280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4722,891485,27931280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4723,892485,27931280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4724,893485,27931280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4725,894485,27931280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4726,895485,27931280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4727,896485,27931280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4728,897485,27931280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4729,898485,27931280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4730,899485,27931280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4731,900485,27931280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4732,901485,27931280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4733,902485,27931280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4736,873485,27932280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4737,874485,27932280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4738,875485,27932280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4739,876485,27932280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4740,877485,27932280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4741,878485,27932280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4742,879485,27932280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4743,880485,27932280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4744,881485,27932280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4745,882485,27932280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4746,883485,27932280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4747,884485,27932280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4748,885485,27932280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4749,886485,27932280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4750,887485,27932280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4751,888485,27932280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4752,889485,27932280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4753,890485,27932280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4754,891485,27932280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4755,892485,27932280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4756,893485,27932280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4757,894485,27932280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4758,895485,27932280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4759,896485,27932280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4760,897485,27932280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4761,898485,27932280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4762,899485,27932280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4763,900485,27932280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4764,901485,27932280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4765,902485,27932280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4768,873485,27933280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4769,874485,27933280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4770,875485,27933280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4771,876485,27933280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4772,877485,27933280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4773,878485,27933280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4774,879485,27933280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4775,880485,27933280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
